00:00:01, 119, 0, 1.0, 0, 0, 183.25, 190.5, anaerobic treshold
00:00:84, 118, 0, 1.1, 0.0, 0, 183.25, 190.5, anaerobic treshold
00:01:77, 117, 0, 1.1, 0.0, 0, 183.25, 190.5, anaerobic treshold
00:02:60, 117, 0, 1.2, 0.0, 0, 183.25, 190.5, anaerobic treshold
00:03:53, 118, 0, 1.2, 0.0, 0, 183.25, 190.5, anaerobic treshold
00:04:35, 119, 0, 1.3, 0.0, 0, 183.25, 190.5, anaerobic treshold
00:05:28, 119, 0, 1.3, 0.0, 0, 183.25, 190.5, anaerobic treshold
00:06:11, 119, 0, 1.4, 0.0, 0, 183.25, 190.5, anaerobic treshold
00:07:02, 119, 0, 1.4, 0.0, 1, 183.25, 190.5, anaerobic treshold
00:07:85, 119, 0, 1.5, 0.0, 1, 183.25, 190.5, anaerobic treshold
00:08:78, 119, 0, 1.5, 0.0, 1, 183.25, 190.5, anaerobic treshold
00:09:62, 118, 0, 1.6, 0.0, 1, 183.25, 190.5, anaerobic treshold
00:10:55, 117, 0, 1.6, 0.0, 1, 183.25, 190.5, anaerobic treshold
00:11:37, 117, 0, 1.7, 0.01, 1, 183.25, 190.5, anaerobic treshold
00:12:30, 110, 0, 1.7, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:13:13, 103, 0, 1.8, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:14:05, 102, 0, 1.8, 0.01, 1, 183.25, 190.5, anaerobic treshold
00:14:88, 95, 0, 1.9, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:15:80, 94, 0, 1.9, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:16:64, 93, 0, 2.0, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:17:56, 93, 0, 2.0, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:18:42, 89, 0, 2.1, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:19:34, 88, 0, 2.1, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:20:25, 87, 0, 2.2, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:21:17, 80, 0, 2.2, 0.01, 2, 183.25, 190.5, anaerobic treshold
00:22:09, 79, 0, 2.3, 0.02, 2, 183.25, 190.5, anaerobic treshold
00:23:00, 77, 0, 2.3, 0.02, 2, 183.25, 190.5, anaerobic treshold
