00:00:01, 125, 182, 1.0, 0, 0, 60, 154.25, recovery
00:00:93, 125, 182, 1.0, 0.0, 0, 60, 154.25, recovery
00:01:86, 125, 182, 1.0, 0.0, 0, 60, 154.25, recovery
00:02:69, 125, 182, 1.1, 0.0, 0, 60, 154.25, recovery
00:03:52, 125, 182, 1.0, 0.0, 0, 60, 154.25, recovery
00:04:44, 125, 182, 1.0, 0.0, 0, 60, 154.25, recovery
00:05:36, 125, 182, 1.0, 0.0, 0, 60, 154.25, recovery
00:06:19, 125, 182, 1.1, 0.0, 1, 60, 154.25, recovery
00:07:12, 125, 182, 1.1, 0.0, 1, 60, 154.25, recovery
00:07:95, 125, 182, 1.0, 0.0, 1, 60, 154.25, recovery
00:08:79, 125, 182, 1.1, 0.0, 1, 60, 154.25, recovery
00:09:72, 125, 182, 1.1, 0.0, 1, 60, 154.25, recovery
00:10:47, 125, 182, 1.3, 0.0, 1, 60, 154.25, recovery
00:11:38, 125, 182, 1.3, 0.0, 2, 60, 154.25, recovery
00:12:12, 125, 182, 1.5, 0.0, 2, 60, 154.25, recovery
00:12:87, 125, 182, 1.7, 0.01, 2, 60, 154.25, recovery
00:13:61, 125, 182, 1.9, 0.01, 2, 60, 154.25, recovery
00:14:53, 125, 182, 1.9, 0.01, 2, 60, 154.25, recovery
00:15:37, 125, 182, 2.0, 0.01, 2, 60, 154.25, recovery
00:16:20, 125, 182, 2.1, 0.01, 3, 60, 154.25, recovery
00:17:02, 125, 182, 2.2, 0.01, 3, 60, 154.25, recovery
00:17:89, 125, 182, 2.3, 0.01, 3, 60, 154.25, recovery
00:18:72, 125, 182, 2.4, 0.01, 3, 60, 154.25, recovery
00:19:56, 125, 182, 2.5, 0.01, 3, 60, 154.25, recovery
00:20:49, 125, 182, 2.5, 0.02, 3, 60, 154.25, recovery
00:21:41, 125, 182, 2.5, 0.02, 4, 60, 154.25, recovery
00:22:33, 125, 182, 2.5, 0.02, 4, 60, 154.25, recovery
00:23:26, 125, 182, 2.5, 0.02, 4, 60, 154.25, recovery
00:24:18, 125, 182, 2.5, 0.02, 4, 60, 154.25, recovery
00:25:11, 125, 182, 2.5, 0.02, 4, 60, 154.25, recovery
00:26:03, 125, 182, 2.5, 0.02, 4, 60, 154.25, recovery
00:26:95, 125, 182, 2.5, 0.02, 5, 60, 154.25, recovery
00:27:88, 125, 182, 2.5, 0.02, 5, 60, 154.25, recovery
00:28:80, 125, 182, 2.5, 0.02, 5, 60, 154.25, recovery
00:29:72, 125, 182, 2.5, 0.02, 5, 60, 154.25, recovery
00:30:64, 125, 182, 2.5, 0.02, 5, 60, 154.25, recovery
00:31:56, 125, 182, 2.5, 0.02, 6, 60, 154.25, recovery
00:32:48, 125, 182, 2.5, 0.03, 6, 60, 154.25, recovery
00:33:39, 125, 182, 2.5, 0.03, 6, 60, 154.25, recovery
00:34:32, 125, 182, 2.5, 0.03, 6, 60, 154.25, recovery
00:35:24, 125, 182, 2.5, 0.03, 6, 60, 154.25, recovery
00:36:16, 125, 182, 2.5, 0.03, 6, 60, 154.25, recovery
00:37:09, 125, 182, 2.5, 0.03, 7, 60, 154.25, recovery
00:38:01, 125, 182, 2.5, 0.03, 7, 60, 154.25, recovery
00:38:93, 125, 182, 2.5, 0.03, 7, 60, 154.25, recovery
00:39:85, 125, 182, 2.5, 0.03, 7, 60, 154.25, recovery
00:40:78, 125, 182, 2.5, 0.03, 7, 60, 154.25, recovery
00:41:69, 125, 182, 2.5, 0.03, 7, 60, 154.25, recovery
00:42:61, 125, 182, 2.5, 0.03, 8, 60, 154.25, recovery
00:43:53, 125, 182, 2.5, 0.03, 8, 60, 154.25, recovery
00:44:45, 125, 182, 2.5, 0.03, 8, 60, 154.25, recovery
00:45:38, 125, 182, 2.5, 0.03, 8, 60, 154.25, recovery
00:46:31, 125, 182, 2.5, 0.04, 8, 60, 154.25, recovery
00:47:23, 125, 182, 2.5, 0.04, 8, 60, 154.25, recovery
00:48:13, 125, 182, 2.5, 0.04, 9, 60, 154.25, recovery
00:49:04, 125, 182, 2.5, 0.04, 9, 60, 154.25, recovery
00:49:97, 125, 182, 2.5, 0.04, 9, 60, 154.25, recovery
00:50:89, 125, 182, 2.5, 0.04, 9, 60, 154.25, recovery
00:51:80, 125, 182, 2.5, 0.04, 9, 60, 154.25, recovery
00:52:73, 125, 182, 2.5, 0.04, 9, 60, 154.25, recovery
00:53:65, 125, 182, 2.5, 0.04, 10, 60, 154.25, recovery
00:54:57, 125, 182, 2.5, 0.04, 10, 60, 154.25, recovery
00:55:49, 125, 182, 2.5, 0.04, 10, 60, 154.25, recovery
00:56:41, 125, 182, 2.5, 0.04, 10, 60, 154.25, recovery
00:57:32, 125, 182, 2.5, 0.04, 10, 60, 154.25, recovery
00:58:24, 125, 182, 2.5, 0.04, 10, 60, 154.25, recovery
00:59:15, 125, 182, 2.5, 0.05, 11, 60, 154.25, recovery
01:00:07, 125, 182, 2.5, 0.05, 11, 60, 154.25, recovery
01:00:99, 125, 182, 2.5, 0.05, 11, 60, 154.25, recovery
01:01:91, 125, 182, 2.5, 0.05, 11, 60, 154.25, recovery
01:02:83, 125, 182, 2.5, 0.05, 11, 60, 154.25, recovery
01:03:75, 125, 182, 2.5, 0.05, 12, 60, 154.25, recovery
01:04:67, 125, 182, 2.5, 0.05, 12, 60, 154.25, recovery
01:05:60, 125, 182, 2.5, 0.05, 12, 60, 154.25, recovery
01:06:51, 125, 182, 2.5, 0.05, 12, 60, 154.25, recovery
01:07:44, 125, 182, 2.5, 0.05, 12, 60, 154.25, recovery
01:08:36, 125, 182, 2.5, 0.05, 12, 60, 154.25, recovery
01:09:28, 125, 182, 2.5, 0.05, 13, 60, 154.25, recovery
01:10:20, 125, 182, 2.5, 0.05, 13, 60, 154.25, recovery
01:11:11, 125, 182, 2.5, 0.05, 13, 60, 154.25, recovery
01:12:04, 125, 182, 2.5, 0.05, 13, 60, 154.25, recovery
01:12:96, 125, 182, 2.5, 0.06, 13, 60, 154.25, recovery
01:13:89, 125, 182, 2.5, 0.06, 13, 60, 154.25, recovery
01:14:73, 125, 182, 2.6, 0.06, 14, 60, 154.25, recovery
01:15:57, 125, 182, 2.7, 0.06, 14, 60, 154.25, recovery
01:16:41, 125, 182, 2.8, 0.06, 14, 60, 154.25, recovery
01:17:24, 125, 182, 2.9, 0.07, 14, 60, 154.25, recovery
01:18:08, 125, 182, 3.0, 0.07, 14, 60, 154.25, recovery
01:19:01, 125, 182, 3.0, 0.07, 14, 60, 154.25, recovery
01:19:94, 125, 182, 3.0, 0.07, 15, 60, 154.25, recovery
01:20:87, 125, 182, 3.0, 0.07, 15, 60, 154.25, recovery
01:21:80, 125, 182, 3.0, 0.08, 15, 60, 154.25, recovery
01:22:71, 125, 182, 3.0, 0.08, 15, 60, 154.25, recovery
01:23:64, 125, 182, 3.0, 0.08, 15, 60, 154.25, recovery
01:24:56, 125, 182, 3.0, 0.08, 15, 60, 154.25, recovery
01:25:48, 125, 182, 3.0, 0.08, 16, 60, 154.25, recovery
01:26:40, 125, 182, 3.0, 0.08, 16, 60, 154.25, recovery
01:27:33, 125, 182, 3.0, 0.08, 16, 60, 154.25, recovery
