00:00:01, 118, 5, 1.0, 0, 0, 190.5, 205, max aerobic
00:00:83, 118, 5, 1.1, 0.0, 0, 190.5, 205, max aerobic
00:01:74, 118, 5, 1.1, 0.0, 0, 190.5, 205, max aerobic
00:02:58, 118, 5, 1.2, 0.0, 0, 190.5, 205, max aerobic
00:03:50, 118, 5, 1.2, 0.0, 0, 190.5, 205, max aerobic
00:04:33, 118, 5, 1.3, 0.0, 0, 190.5, 205, max aerobic
00:05:26, 118, 5, 1.3, 0.0, 0, 190.5, 205, max aerobic
00:06:09, 118, 5, 1.4, 0.0, 0, 190.5, 205, max aerobic
00:07:01, 118, 5, 1.4, 0.0, 1, 190.5, 205, max aerobic
00:07:84, 118, 5, 1.5, 0.0, 1, 190.5, 205, max aerobic
00:08:77, 118, 5, 1.5, 0.0, 1, 190.5, 205, max aerobic
00:09:60, 118, 5, 1.6, 0.0, 1, 190.5, 205, max aerobic
00:10:52, 118, 5, 1.6, 0.0, 1, 190.5, 205, max aerobic
00:11:35, 118, 5, 1.7, 0.01, 1, 190.5, 205, max aerobic
00:12:26, 118, 5, 1.7, 0.01, 2, 190.5, 205, max aerobic
00:13:09, 118, 5, 1.8, 0.01, 2, 190.5, 205, max aerobic
00:14:01, 118, 5, 1.8, 0.01, 2, 190.5, 205, max aerobic
00:14:84, 118, 5, 1.9, 0.01, 2, 190.5, 205, max aerobic
00:15:77, 118, 5, 1.9, 0.01, 2, 190.5, 205, max aerobic
00:16:60, 118, 5, 2.0, 0.01, 3, 190.5, 205, max aerobic
00:17:53, 118, 5, 2.0, 0.01, 3, 190.5, 205, max aerobic
00:18:38, 118, 5, 2.1, 0.01, 3, 190.5, 205, max aerobic
00:19:30, 118, 5, 2.1, 0.01, 3, 190.5, 205, max aerobic
00:20:22, 118, 5, 2.2, 0.01, 3, 190.5, 205, max aerobic
00:21:14, 118, 5, 2.2, 0.01, 3, 190.5, 205, max aerobic
00:22:06, 118, 5, 2.3, 0.02, 3, 190.5, 205, max aerobic
00:22:98, 118, 5, 2.3, 0.02, 4, 190.5, 205, max aerobic
00:23:90, 118, 5, 2.4, 0.02, 4, 190.5, 205, max aerobic
00:24:81, 118, 5, 2.4, 0.02, 4, 190.5, 205, max aerobic
00:25:73, 118, 5, 2.5, 0.02, 4, 190.5, 205, max aerobic
00:26:65, 118, 5, 2.5, 0.02, 4, 190.5, 205, max aerobic
00:27:57, 118, 5, 2.6, 0.02, 4, 190.5, 205, max aerobic
00:28:49, 118, 5, 2.6, 0.02, 5, 190.5, 205, max aerobic
00:29:41, 118, 5, 2.7, 0.02, 5, 190.5, 205, max aerobic
00:30:33, 118, 5, 2.7, 0.03, 5, 190.5, 205, max aerobic
00:31:24, 118, 5, 2.8, 0.03, 5, 190.5, 205, max aerobic
00:32:16, 118, 5, 2.8, 0.03, 5, 190.5, 205, max aerobic
00:33:09, 118, 5, 2.9, 0.03, 5, 190.5, 205, max aerobic
00:34:01, 118, 5, 2.9, 0.03, 6, 190.5, 205, max aerobic
00:34:93, 118, 5, 3.0, 0.03, 6, 190.5, 205, max aerobic
00:35:83, 118, 5, 3.0, 0.03, 6, 190.5, 205, max aerobic
00:36:74, 118, 5, 3.1, 0.04, 6, 190.5, 205, max aerobic
00:37:66, 118, 5, 3.1, 0.04, 6, 190.5, 205, max aerobic
00:38:58, 118, 5, 3.2, 0.04, 7, 190.5, 205, max aerobic
00:39:50, 118, 5, 3.2, 0.04, 7, 190.5, 205, max aerobic
00:40:42, 118, 5, 3.3, 0.04, 7, 190.5, 205, max aerobic
00:41:34, 118, 5, 3.3, 0.04, 7, 190.5, 205, max aerobic
00:42:26, 118, 5, 3.4, 0.05, 7, 190.5, 205, max aerobic
00:43:18, 118, 5, 3.4, 0.05, 7, 190.5, 205, max aerobic
00:44:10, 118, 5, 3.5, 0.05, 7, 190.5, 205, max aerobic
00:45:02, 118, 5, 3.5, 0.05, 8, 190.5, 205, max aerobic
00:45:94, 118, 5, 3.6, 0.05, 8, 190.5, 205, max aerobic
00:46:86, 118, 5, 3.6, 0.05, 8, 190.5, 205, max aerobic
00:47:78, 118, 5, 3.7, 0.06, 8, 190.5, 205, max aerobic
00:48:70, 118, 5, 3.7, 0.06, 8, 190.5, 205, max aerobic
00:49:63, 118, 5, 3.8, 0.06, 8, 190.5, 205, max aerobic
00:50:55, 118, 5, 3.8, 0.06, 9, 190.5, 205, max aerobic
00:51:47, 118, 5, 3.9, 0.06, 9, 190.5, 205, max aerobic
00:52:39, 118, 5, 3.9, 0.06, 9, 190.5, 205, max aerobic
00:53:31, 118, 5, 4.0, 0.07, 9, 190.5, 205, max aerobic
00:54:23, 118, 5, 4.0, 0.07, 9, 190.5, 205, max aerobic
00:55:15, 118, 5, 4.1, 0.07, 10, 190.5, 205, max aerobic
00:56:07, 118, 5, 4.1, 0.07, 10, 190.5, 205, max aerobic
00:57:00, 118, 5, 4.2, 0.08, 10, 190.5, 205, max aerobic
00:57:92, 118, 5, 4.2, 0.08, 10, 190.5, 205, max aerobic
00:58:84, 118, 5, 4.3, 0.08, 10, 190.5, 205, max aerobic
00:59:76, 118, 5, 4.3, 0.08, 10, 190.5, 205, max aerobic
01:00:68, 118, 5, 4.4, 0.08, 10, 190.5, 205, max aerobic
01:01:61, 118, 5, 4.4, 0.09, 11, 190.5, 205, max aerobic
01:02:53, 118, 5, 4.5, 0.09, 11, 190.5, 205, max aerobic
01:03:45, 118, 5, 4.5, 0.09, 11, 190.5, 205, max aerobic
01:04:38, 118, 5, 4.6, 0.09, 11, 190.5, 205, max aerobic
