19-12-2018 05:13:02,77,0
19-12-2018 05:13:03,78,0
19-12-2018 05:13:04,79,0
19-12-2018 05:13:05,80,0
19-12-2018 05:13:06,81,0
19-12-2018 05:13:08,82,0
19-12-2018 05:13:09,83,0
19-12-2018 05:13:10,84,0
19-12-2018 05:13:11,85,0
19-12-2018 05:13:12,86,0
19-12-2018 05:13:13,87,0
19-12-2018 05:13:15,88,0
19-12-2018 05:13:16,86,0
19-12-2018 05:13:17,79,0
19-12-2018 05:13:18,77,0
19-12-2018 05:13:19,76,0
19-12-2018 05:13:20,75,0
19-12-2018 05:13:22,74,0
19-12-2018 05:13:23,73,0
19-12-2018 05:13:29,74,0
19-12-2018 05:13:30,75,0
19-12-2018 05:13:32,77,0
19-12-2018 05:13:33,78,0
19-12-2018 05:13:36,80,0
19-12-2018 05:13:37,81,0
19-12-2018 05:13:39,80,0
19-12-2018 05:13:40,81,0
19-12-2018 05:13:44,87,0
19-12-2018 05:13:45,90,0
19-12-2018 05:13:50,89,0
19-12-2018 05:13:51,90,0
19-12-2018 05:13:52,86,0
19-12-2018 05:13:53,82,0
19-12-2018 05:13:54,80,0
19-12-2018 05:13:56,79,0
19-12-2018 05:14:00,79,0
19-12-2018 05:14:01,80,0
19-12-2018 05:14:02,81,0
19-12-2018 05:14:04,80,0
19-12-2018 05:14:05,81,0
19-12-2018 05:14:06,80,0
19-12-2018 05:14:07,78,0
19-12-2018 05:14:08,77,0
19-12-2018 05:14:10,76,0
19-12-2018 05:14:14,76,0
19-12-2018 05:14:18,74,0
19-12-2018 05:14:19,73,0
19-12-2018 05:14:22,70,0
19-12-2018 05:14:24,71,0
19-12-2018 05:14:25,78,0
19-12-2018 05:14:26,79,0
19-12-2018 05:14:27,80,0
19-12-2018 05:14:28,73,0
19-12-2018 05:14:29,70,0
19-12-2018 05:14:31,74,0
19-12-2018 05:14:32,75,0
19-12-2018 05:14:34,74,0
19-12-2018 05:14:35,73,0
19-12-2018 05:14:36,74,0
19-12-2018 05:14:38,75,0
19-12-2018 05:14:40,74,0
19-12-2018 05:14:41,75,0
19-12-2018 05:14:46,75,0
19-12-2018 05:14:48,77,0
19-12-2018 05:14:49,76,0
19-12-2018 05:14:53,69,0
19-12-2018 05:14:54,70,0
19-12-2018 05:14:55,63,0
19-12-2018 05:14:56,65,0
19-12-2018 05:14:57,64,0
19-12-2018 05:14:59,65,0
19-12-2018 05:15:00,72,0
19-12-2018 05:15:01,75,0
19-12-2018 05:15:02,77,0
19-12-2018 05:15:03,78,0
19-12-2018 05:15:07,77,0
19-12-2018 05:15:08,76,0
19-12-2018 05:15:10,74,0
19-12-2018 05:15:12,73,0
19-12-2018 05:15:14,74,0
19-12-2018 05:15:15,76,0
19-12-2018 05:15:16,79,0
19-12-2018 05:15:17,80,0
19-12-2018 05:15:19,81,0
19-12-2018 05:15:22,80,0
19-12-2018 05:15:23,79,0
19-12-2018 05:15:28,79,0
19-12-2018 05:15:31,77,0
19-12-2018 05:15:33,75,0
19-12-2018 05:15:38,77,0
19-12-2018 05:15:40,78,0
19-12-2018 05:15:42,79,0
19-12-2018 05:15:43,80,0
19-12-2018 05:15:44,81,0
19-12-2018 05:15:47,80,0
19-12-2018 05:15:49,78,0
19-12-2018 05:15:50,77,0
19-12-2018 05:15:51,76,0
19-12-2018 05:15:52,77,0
19-12-2018 05:15:54,78,0
19-12-2018 05:15:59,78,0
19-12-2018 05:16:01,77,0
19-12-2018 05:16:03,76,0
19-12-2018 05:16:05,74,0
19-12-2018 05:16:07,73,0
19-12-2018 05:16:08,74,0
19-12-2018 05:16:09,81,0
19-12-2018 05:16:10,82,0
19-12-2018 05:16:11,83,0
19-12-2018 05:16:12,78,0
19-12-2018 05:16:14,77,0
19-12-2018 05:16:15,76,0
19-12-2018 05:16:21,76,0
19-12-2018 05:16:22,77,0
19-12-2018 05:16:23,75,0
19-12-2018 05:16:25,80,0
19-12-2018 05:16:26,82,0
19-12-2018 05:16:28,81,0
19-12-2018 05:16:31,80,0
19-12-2018 05:17:37,99,0
19-12-2018 05:17:43,76,0
19-12-2018 05:17:44,79,0
19-12-2018 05:17:45,80,0
19-12-2018 05:17:46,81,0
19-12-2018 05:17:51,81,0
19-12-2018 05:17:56,81,0
19-12-2018 05:17:59,74,0
19-12-2018 05:18:00,69,0
19-12-2018 05:18:02,68,0
19-12-2018 05:18:03,69,0
19-12-2018 05:18:04,71,0
19-12-2018 05:18:05,78,0
19-12-2018 05:18:06,73,0
19-12-2018 05:18:07,74,0
19-12-2018 05:18:09,73,0
19-12-2018 05:18:12,74,0
19-12-2018 05:18:13,73,0
19-12-2018 05:18:16,74,0
19-12-2018 05:18:17,72,0
19-12-2018 05:18:18,75,0
19-12-2018 05:18:19,72,0
19-12-2018 05:18:20,77,0
19-12-2018 05:18:21,78,0
19-12-2018 05:18:23,77,0
19-12-2018 05:18:24,78,0
19-12-2018 05:18:26,80,0
19-12-2018 05:18:30,78,0
19-12-2018 05:18:31,79,0
19-12-2018 05:18:32,78,0
19-12-2018 05:18:33,84,0
19-12-2018 05:18:34,87,0
19-12-2018 05:18:35,89,0
19-12-2018 05:18:37,84,0
19-12-2018 05:18:38,81,0
19-12-2018 05:18:39,80,0
19-12-2018 05:18:40,79,0
19-12-2018 05:18:41,81,0
19-12-2018 05:18:42,80,0
19-12-2018 05:18:44,81,0
19-12-2018 05:18:45,82,0
19-12-2018 05:18:46,83,0
19-12-2018 05:18:47,84,0
19-12-2018 05:18:48,85,0
19-12-2018 05:18:52,84,0
19-12-2018 05:18:57,85,0
19-12-2018 05:18:58,86,0
19-12-2018 05:18:59,85,0
19-12-2018 05:19:00,86,0
19-12-2018 05:19:01,85,0
19-12-2018 05:19:02,84,0
19-12-2018 05:19:04,80,0
19-12-2018 05:19:05,79,0
19-12-2018 05:19:09,83,0
19-12-2018 05:19:11,80,0
19-12-2018 05:19:12,82,0
19-12-2018 05:19:13,76,0
19-12-2018 05:19:15,74,0
19-12-2018 05:19:16,73,0
19-12-2018 05:19:21,73,0
19-12-2018 05:19:23,76,0
19-12-2018 05:19:25,71,0
19-12-2018 05:19:26,78,0
19-12-2018 05:19:27,76,0
19-12-2018 05:19:32,78,0
19-12-2018 05:19:33,77,0
19-12-2018 05:19:34,76,0
19-12-2018 05:19:35,74,0
19-12-2018 05:19:36,81,0
19-12-2018 05:19:37,86,0
19-12-2018 05:19:39,88,0
19-12-2018 05:19:41,86,0
19-12-2018 05:19:42,85,0
19-12-2018 05:19:47,85,0
19-12-2018 05:19:50,83,0
19-12-2018 05:19:52,82,0
19-12-2018 05:19:55,80,0
19-12-2018 05:19:56,79,0
19-12-2018 05:20:01,77,0
19-12-2018 05:20:02,76,0
19-12-2018 05:20:03,74,0
19-12-2018 05:20:06,73,0
19-12-2018 05:20:07,74,0
19-12-2018 05:20:08,75,0
19-12-2018 05:20:09,74,0
19-12-2018 05:20:10,73,0
19-12-2018 05:20:15,73,0
19-12-2018 05:20:20,73,0
19-12-2018 05:20:25,74,0
19-12-2018 05:20:27,75,0
19-12-2018 05:20:28,74,0
19-12-2018 05:20:29,73,0
19-12-2018 05:20:30,75,0
19-12-2018 05:20:32,74,0
19-12-2018 05:20:37,74,0
19-12-2018 05:20:39,75,0
19-12-2018 05:20:41,76,0
19-12-2018 05:20:42,80,0
19-12-2018 05:20:43,79,0
19-12-2018 05:20:44,80,0
19-12-2018 05:20:45,87,0
19-12-2018 05:20:46,80,0
19-12-2018 05:20:48,79,0
19-12-2018 05:20:49,78,0
19-12-2018 05:20:50,71,0
19-12-2018 05:20:51,65,0
19-12-2018 05:20:52,69,0
19-12-2018 05:20:54,71,0
19-12-2018 05:20:55,67,0
19-12-2018 05:20:56,70,0
19-12-2018 05:20:57,71,0
19-12-2018 05:20:58,78,0
19-12-2018 05:20:59,81,0
19-12-2018 05:21:01,82,0
19-12-2018 05:21:04,80,0
19-12-2018 05:21:05,78,0
19-12-2018 05:21:06,77,0
19-12-2018 05:21:08,76,0
19-12-2018 05:21:09,77,0
19-12-2018 05:21:11,78,0
19-12-2018 05:21:12,72,0
19-12-2018 05:21:13,69,0
19-12-2018 05:21:15,68,0
19-12-2018 05:21:16,69,0
19-12-2018 05:21:19,71,0
19-12-2018 05:21:20,72,0
19-12-2018 05:21:23,74,0
19-12-2018 05:21:24,75,0
19-12-2018 05:21:26,74,0
19-12-2018 05:21:27,73,0
19-12-2018 05:21:31,74,0
19-12-2018 05:21:32,81,0
19-12-2018 05:21:33,82,0
19-12-2018 05:21:35,81,0
19-12-2018 05:21:36,74,0
19-12-2018 05:21:37,75,0
19-12-2018 05:21:38,80,0
19-12-2018 05:21:39,76,0
19-12-2018 05:21:42,69,0
19-12-2018 05:21:43,71,0
19-12-2018 05:21:44,72,0
19-12-2018 05:21:45,74,0
19-12-2018 05:21:46,73,0
19-12-2018 05:21:47,76,0
19-12-2018 05:21:49,77,0
19-12-2018 05:21:50,76,0
19-12-2018 05:21:51,77,0
19-12-2018 05:21:52,76,0
19-12-2018 05:21:53,77,0
19-12-2018 05:21:54,75,0
19-12-2018 05:21:56,76,0
19-12-2018 05:21:57,77,0
19-12-2018 05:21:58,76,0
19-12-2018 05:21:59,77,0
19-12-2018 05:22:00,76,0
19-12-2018 05:22:05,76,0
19-12-2018 05:22:08,77,0
19-12-2018 05:22:10,78,0
19-12-2018 05:22:14,78,0
19-12-2018 05:22:15,71,0
19-12-2018 05:22:18,78,0
19-12-2018 05:22:19,84,0
19-12-2018 05:22:20,80,0
19-12-2018 05:22:21,78,0
19-12-2018 05:22:22,77,0
19-12-2018 05:22:24,75,0
19-12-2018 05:22:28,77,0
19-12-2018 05:22:29,78,0
19-12-2018 05:22:31,80,0
19-12-2018 05:22:32,81,0
19-12-2018 05:22:34,80,0
19-12-2018 05:22:35,79,0
19-12-2018 05:22:38,77,0
19-12-2018 05:22:39,76,0
19-12-2018 05:22:45,76,0
19-12-2018 05:22:47,77,0
19-12-2018 05:22:48,76,0
19-12-2018 05:22:49,74,0
19-12-2018 05:22:51,75,0
19-12-2018 05:22:52,74,0
19-12-2018 05:22:53,81,0
19-12-2018 05:22:54,78,0
19-12-2018 05:22:55,80,0
19-12-2018 05:22:56,87,0
19-12-2018 05:22:58,84,0
19-12-2018 05:22:59,85,0
19-12-2018 05:23:00,84,0
19-12-2018 05:23:01,85,0
19-12-2018 05:23:02,84,0
19-12-2018 05:23:05,77,0
19-12-2018 05:23:06,76,0
19-12-2018 05:23:07,69,0
19-12-2018 05:23:08,62,0
19-12-2018 05:23:09,60,0
19-12-2018 05:23:10,59,0
19-12-2018 05:23:12,58,0
19-12-2018 05:23:13,51,0
19-12-2018 05:23:14,46,0
19-12-2018 05:23:15,43,0
19-12-2018 05:23:16,44,0
19-12-2018 05:23:17,45,0
19-12-2018 05:23:19,52,0
19-12-2018 05:23:20,53,0
19-12-2018 05:23:21,60,0
19-12-2018 05:23:22,66,0
19-12-2018 05:23:23,67,0
19-12-2018 05:23:24,68,0
19-12-2018 05:23:26,75,0
19-12-2018 05:23:27,81,0
19-12-2018 05:23:28,84,0
19-12-2018 05:23:29,86,0
19-12-2018 05:23:30,88,0
19-12-2018 05:23:31,87,0
19-12-2018 05:23:33,80,0
19-12-2018 05:23:34,79,0
19-12-2018 05:23:35,78,0
19-12-2018 05:23:36,79,0
19-12-2018 05:23:37,80,0
19-12-2018 05:23:38,79,0
19-12-2018 05:23:40,78,0
19-12-2018 05:23:41,71,0
19-12-2018 05:23:42,70,0
19-12-2018 05:23:43,63,0
19-12-2018 05:23:44,56,0
19-12-2018 05:23:46,50,0
19-12-2018 05:23:47,47,0
19-12-2018 05:23:48,45,0
19-12-2018 05:23:49,50,0
19-12-2018 05:23:50,57,0
19-12-2018 05:23:51,63,0
19-12-2018 05:23:53,61,0
19-12-2018 05:23:54,60,0
19-12-2018 05:23:55,61,0
19-12-2018 05:24:01,61,0
19-12-2018 05:24:02,55,0
19-12-2018 05:24:03,52,0
19-12-2018 05:24:04,51,0
19-12-2018 05:24:05,50,0
19-12-2018 05:24:08,48,0
19-12-2018 05:24:09,46,0
19-12-2018 05:24:10,47,0
19-12-2018 05:24:11,48,0
19-12-2018 05:24:12,55,0
19-12-2018 05:24:14,58,0
19-12-2018 05:24:15,59,0
19-12-2018 05:24:17,66,0
19-12-2018 05:24:18,71,0
19-12-2018 05:24:19,69,0
19-12-2018 05:24:21,71,0
22-12-2018 20:31:13,72,0
22-12-2018 20:31:13,76,0
22-12-2018 20:31:13,77,0
22-12-2018 20:31:15,78,0
22-12-2018 20:31:16,79,0
22-12-2018 20:31:18,80,0
22-12-2018 20:31:19,81,0
22-12-2018 20:31:20,82,0
22-12-2018 20:31:22,83,0
22-12-2018 20:31:23,88,0
22-12-2018 20:31:24,85,0
22-12-2018 20:31:27,86,0
22-12-2018 20:31:30,85,0
22-12-2018 20:31:31,86,0
22-12-2018 20:31:32,87,0
22-12-2018 20:31:33,89,0
22-12-2018 20:31:36,88,0
22-12-2018 20:31:37,89,0
22-12-2018 20:31:38,96,0
22-12-2018 20:31:39,102,0
22-12-2018 20:31:40,105,0
22-12-2018 20:31:44,104,0
22-12-2018 20:31:45,103,0
22-12-2018 20:31:46,101,0
22-12-2018 20:31:47,100,0
22-12-2018 20:31:52,99,0
22-12-2018 20:31:54,92,0
22-12-2018 20:31:56,91,0
22-12-2018 20:31:57,97,0
22-12-2018 20:31:58,100,0
22-12-2018 20:31:59,101,0
22-12-2018 20:32:00,95,0
22-12-2018 20:32:01,96,0
22-12-2018 20:32:03,99,0
22-12-2018 20:32:04,98,0
22-12-2018 20:32:05,96,0
22-12-2018 20:32:06,95,0
22-12-2018 20:32:07,93,0
22-12-2018 20:32:12,94,0
22-12-2018 20:32:13,92,0
22-12-2018 20:32:14,91,0
22-12-2018 20:32:15,90,0
22-12-2018 20:32:17,83,0
22-12-2018 20:32:18,81,0
22-12-2018 20:32:19,79,0
22-12-2018 20:32:20,77,0
22-12-2018 20:32:24,78,0
22-12-2018 20:32:26,79,0
22-12-2018 20:32:27,80,0
22-12-2018 20:32:28,81,0
22-12-2018 20:32:31,82,0
22-12-2018 20:32:34,81,0
22-12-2018 20:32:35,80,0
22-12-2018 20:32:38,78,0
22-12-2018 20:32:39,80,0
22-12-2018 20:32:40,81,0
22-12-2018 20:32:42,74,0
22-12-2018 20:32:43,78,0
22-12-2018 20:32:45,71,0
22-12-2018 20:32:46,65,0
22-12-2018 20:32:47,60,0
22-12-2018 20:32:48,66,0
22-12-2018 20:32:49,59,0
22-12-2018 20:32:51,58,0
22-12-2018 20:32:55,59,0
22-12-2018 20:32:58,66,0
22-12-2018 20:32:59,69,0
22-12-2018 20:33:00,71,0
22-12-2018 20:33:01,70,0
22-12-2018 20:33:02,71,0
22-12-2018 20:33:03,72,0
22-12-2018 20:33:07,75,0
22-12-2018 20:33:08,76,0
22-12-2018 20:33:09,69,0
22-12-2018 20:33:10,70,0
22-12-2018 20:33:12,71,0
22-12-2018 20:33:13,78,0
22-12-2018 20:33:14,71,0
22-12-2018 20:33:15,78,0
22-12-2018 20:33:16,83,0
22-12-2018 20:33:17,82,0
22-12-2018 20:33:19,81,0
22-12-2018 20:33:20,82,0
22-12-2018 20:33:21,81,0
22-12-2018 20:33:22,74,0
22-12-2018 20:33:23,68,0
22-12-2018 20:33:24,63,0
22-12-2018 20:33:26,61,0
22-12-2018 20:33:27,60,0
22-12-2018 20:33:28,56,0
22-12-2018 20:33:31,63,0
22-12-2018 20:33:33,64,0
22-12-2018 20:33:34,65,0
22-12-2018 20:33:35,72,0
22-12-2018 20:33:36,73,0
22-12-2018 20:33:37,74,0
22-12-2018 20:33:38,81,0
22-12-2018 20:33:41,85,0
22-12-2018 20:33:42,86,0
22-12-2018 20:33:47,86,0
22-12-2018 20:33:48,87,0
22-12-2018 20:33:49,86,0
22-12-2018 20:33:50,85,0
22-12-2018 20:33:55,84,0
22-12-2018 20:33:57,85,0
22-12-2018 20:33:58,84,0
22-12-2018 20:34:00,83,0
22-12-2018 20:34:02,84,0
22-12-2018 20:34:03,86,0
22-12-2018 20:34:04,87,0
22-12-2018 20:34:05,93,0
22-12-2018 20:34:07,87,0
22-12-2018 20:34:08,80,0
22-12-2018 20:34:09,87,0
22-12-2018 20:34:10,89,0
22-12-2018 20:34:11,96,0
22-12-2018 20:34:12,99,0
22-12-2018 20:34:14,92,0
22-12-2018 20:34:15,94,0
22-12-2018 20:34:17,95,0
22-12-2018 20:34:18,94,0
22-12-2018 20:34:19,93,0
22-12-2018 20:34:21,95,0
22-12-2018 20:34:22,96,0
22-12-2018 20:34:23,95,0
22-12-2018 20:34:25,90,0
22-12-2018 20:34:26,83,0
22-12-2018 20:34:28,85,0
22-12-2018 20:34:29,86,0
22-12-2018 20:34:30,87,0
22-12-2018 20:34:31,81,0
22-12-2018 20:34:32,78,0
22-12-2018 20:34:33,81,0
22-12-2018 20:34:35,87,0
22-12-2018 20:34:36,86,0
22-12-2018 20:34:37,85,0
22-12-2018 20:34:38,83,0
22-12-2018 20:34:39,88,0
22-12-2018 20:34:43,89,0
22-12-2018 20:34:44,90,0
22-12-2018 20:34:45,91,0
22-12-2018 20:34:47,90,0
22-12-2018 20:34:50,89,11
22-12-2018 20:34:51,88,11
22-12-2018 20:34:53,87,11
22-12-2018 20:34:55,86,11
22-12-2018 20:34:59,86,11
22-12-2018 20:35:03,84,11
22-12-2018 20:35:04,85,11
22-12-2018 20:35:05,84,11
22-12-2018 20:35:06,77,11
22-12-2018 20:35:07,79,11
22-12-2018 20:35:09,74,11
22-12-2018 20:35:10,79,11
22-12-2018 20:35:11,82,11
22-12-2018 20:35:12,85,11
22-12-2018 20:35:13,86,11
22-12-2018 20:35:14,87,11
22-12-2018 20:35:16,80,11
22-12-2018 20:35:17,79,11
22-12-2018 20:35:18,82,11
22-12-2018 20:35:19,83,11
22-12-2018 20:35:20,82,11
22-12-2018 20:35:23,84,11
22-12-2018 20:35:24,88,11
22-12-2018 20:35:25,89,11
22-12-2018 20:35:26,88,11
22-12-2018 20:35:29,89,11
22-12-2018 20:35:30,90,11
22-12-2018 20:35:31,95,11
22-12-2018 20:35:32,97,11
22-12-2018 20:35:33,98,11
22-12-2018 20:35:34,97,11
22-12-2018 20:35:36,98,11
22-12-2018 20:35:38,97,11
22-12-2018 20:35:39,96,11
22-12-2018 20:35:40,95,11
22-12-2018 20:35:41,94,11
22-12-2018 20:35:43,93,11
22-12-2018 20:35:46,96,11
22-12-2018 20:35:48,89,11
22-12-2018 20:35:50,87,11
22-12-2018 20:35:51,86,11
22-12-2018 20:35:52,85,11
22-12-2018 20:35:53,84,11
22-12-2018 20:35:55,82,11
22-12-2018 20:35:58,81,11
22-12-2018 20:36:00,83,11
22-12-2018 20:36:01,82,11
22-12-2018 20:36:02,81,11
22-12-2018 20:36:07,82,11
22-12-2018 20:36:08,83,11
22-12-2018 20:36:09,85,11
22-12-2018 20:36:11,87,11
22-12-2018 20:36:12,89,11
22-12-2018 20:36:14,88,11
22-12-2018 20:36:15,89,11
22-12-2018 20:36:36,75,0
22-12-2018 20:36:36,68,0
22-12-2018 20:36:36,67,0
22-12-2018 20:36:36,71,0
22-12-2018 20:36:41,84,0
22-12-2018 20:36:42,83,0
22-12-2018 20:36:43,81,0
22-12-2018 20:36:44,80,0
22-12-2018 20:36:45,81,0
22-12-2018 20:36:48,82,0
22-12-2018 20:36:51,83,0
22-12-2018 20:36:52,82,0
22-12-2018 20:36:56,83,0
22-12-2018 20:36:57,84,0
22-12-2018 20:36:59,85,0
22-12-2018 20:37:01,86,0
22-12-2018 20:37:05,87,0
22-12-2018 20:37:06,88,0
22-12-2018 20:37:09,87,0
22-12-2018 20:37:10,88,0
22-12-2018 20:37:15,88,0
22-12-2018 20:37:19,88,0
22-12-2018 20:37:25,88,0
22-12-2018 20:37:30,88,0
22-12-2018 20:37:34,88,0
22-12-2018 20:37:40,88,0
22-12-2018 20:37:46,88,0
22-12-2018 20:37:51,88,0
22-12-2018 20:37:56,88,0
22-12-2018 20:38:00,88,11
22-12-2018 20:38:06,88,18
22-12-2018 20:38:11,88,23
22-12-2018 20:38:15,88,23
22-12-2018 20:38:21,88,23
22-12-2018 20:38:27,88,23
22-12-2018 20:38:32,88,23
22-12-2018 20:38:36,88,35
22-12-2018 20:38:42,88,42
22-12-2018 20:38:48,88,53
22-12-2018 20:38:53,88,53
22-12-2018 20:38:58,88,63
22-12-2018 20:39:02,88,69
22-12-2018 20:39:08,88,69
22-12-2018 20:39:13,88,79
22-12-2018 20:39:17,88,86
22-12-2018 20:39:23,88,93
22-12-2018 20:39:29,88,101
22-12-2018 20:39:34,88,107
22-12-2018 20:39:38,88,107
22-12-2018 20:39:44,88,107
22-12-2018 20:39:50,88,107
22-12-2018 20:39:55,88,107
22-12-2018 20:40:00,88,107
22-12-2018 20:40:04,88,107
22-12-2018 20:40:10,88,107
22-12-2018 20:40:15,88,107
22-12-2018 20:40:19,88,107
22-12-2018 20:40:25,88,107
22-12-2018 20:40:31,88,107
22-12-2018 20:40:36,88,107
22-12-2018 20:40:41,88,107
22-12-2018 20:40:46,88,107
22-12-2018 20:40:52,88,120
22-12-2018 20:40:57,88,126
22-12-2018 20:41:02,88,126
22-12-2018 20:41:06,88,126
22-12-2018 20:41:12,88,136
22-12-2018 20:41:17,88,136
22-12-2018 20:41:21,88,136
22-12-2018 20:41:27,88,136
22-12-2018 20:41:33,88,136
22-12-2018 20:41:38,88,136
22-12-2018 20:41:43,88,136
22-12-2018 20:41:48,88,148
22-12-2018 20:41:54,88,154
22-12-2018 20:42:00,88,162
22-12-2018 20:42:05,88,169
22-12-2018 20:42:09,88,176
22-12-2018 20:42:15,88,178
22-12-2018 20:42:21,88,178
22-12-2018 20:42:26,88,178
22-12-2018 20:42:30,88,178
22-12-2018 20:42:36,88,178
22-12-2018 20:42:42,88,178
22-12-2018 20:42:47,88,178
22-12-2018 20:42:52,88,178
22-12-2018 20:42:56,88,192
22-12-2018 20:43:02,88,199
22-12-2018 20:43:07,88,199
22-12-2018 20:43:11,88,199
22-12-2018 20:43:17,88,199
22-12-2018 20:43:22,88,199
22-12-2018 20:43:27,88,199
22-12-2018 20:43:31,88,199
22-12-2018 20:43:37,88,199
22-12-2018 20:43:42,88,199
22-12-2018 20:43:45,88,199
22-12-2018 20:43:51,88,199
22-12-2018 20:43:57,88,199
22-12-2018 20:44:02,88,199
22-12-2018 20:44:06,88,199
22-12-2018 20:44:12,88,199
22-12-2018 20:44:18,88,199
22-12-2018 20:44:23,88,212
22-12-2018 20:44:27,88,212
22-12-2018 20:44:33,88,212
22-12-2018 20:44:39,88,212
22-12-2018 20:44:44,88,212
22-12-2018 20:44:49,88,223
22-12-2018 20:44:53,88,228
22-12-2018 20:44:59,88,236
22-12-2018 20:45:04,88,242
22-12-2018 20:45:08,88,248
22-12-2018 20:45:14,88,255
22-12-2018 20:45:20,88,262
22-12-2018 20:45:25,88,266
22-12-2018 20:45:29,88,272
22-12-2018 20:45:35,88,279
22-12-2018 20:45:41,88,279
22-12-2018 20:45:46,88,279
22-12-2018 20:45:51,88,279
22-12-2018 20:45:55,88,279
22-12-2018 20:46:01,88,279
22-12-2018 20:46:06,88,279
22-12-2018 20:46:10,88,279
22-12-2018 20:46:16,88,279
22-12-2018 20:46:22,88,292
22-12-2018 20:46:27,88,292
22-12-2018 20:46:31,88,292
22-12-2018 20:46:37,88,305
22-12-2018 20:46:43,88,312
22-12-2018 20:46:48,88,318
22-12-2018 20:46:53,88,326
22-12-2018 20:46:57,88,331
22-12-2018 20:47:03,88,337
22-12-2018 20:47:08,88,343
22-12-2018 20:47:12,88,348
22-12-2018 20:47:18,88,354
22-12-2018 20:47:24,88,361
22-12-2018 20:47:29,88,366
22-12-2018 20:47:34,88,366
22-12-2018 20:47:39,88,366
22-12-2018 20:47:45,88,366
22-12-2018 20:47:51,88,380
22-12-2018 20:47:56,88,381
22-12-2018 20:48:00,88,381
22-12-2018 20:48:06,88,381
22-12-2018 20:48:12,88,381
22-12-2018 20:48:17,88,391
22-12-2018 20:48:21,88,397
22-12-2018 20:48:27,88,405
22-12-2018 20:48:33,88,413
22-12-2018 20:48:38,88,419
22-12-2018 20:48:43,88,425
22-12-2018 20:48:47,88,426
22-12-2018 20:48:53,88,426
22-12-2018 20:48:58,88,426
22-12-2018 20:49:02,88,426
22-12-2018 20:49:08,88,426
22-12-2018 20:49:14,88,426
22-12-2018 20:49:19,88,426
22-12-2018 20:49:23,88,426
22-12-2018 20:49:29,88,426
22-12-2018 20:49:35,88,426
22-12-2018 20:49:40,88,426
22-12-2018 20:49:45,88,436
22-12-2018 20:49:46,88,436
22-12-2018 20:49:51,88,436
22-12-2018 20:49:56,88,436
22-12-2018 20:50:02,88,436
22-12-2018 20:50:07,88,436
22-12-2018 20:50:41,88,0
22-12-2018 20:50:48,76,0
22-12-2018 20:50:51,75,0
22-12-2018 20:50:53,70,0
22-12-2018 20:50:56,71,0
